crawl_date,brand,product_id,major_category,major_category_url,series_name,series_summary,series_url,series_cover_image_url,series_declared_product_count,product_name,list_title,model,style,material,color,specification,description_text,list_image_url,hover_image_url,gallery_image_count,gallery_image_urls,display_image_count,display_image_urls,display_image_local_paths,display_image_selection_basis,detail_url
2026-04-08,红苹果,956,书房,http://www.redapple.com.cn/product/p2/index.aspx,胡桃系列-“低调奢华”,秉承木质美学的设计理念，呈现自然的纹理，深浅交替的变幻是造物主赋予的神奇。别致稳重，花纹层次感强，高贵不昂贵，兼具内涵与颜值。,http://www.redapple.com.cn/product/p2/hutaoxilie/index.aspx,http://www.redapple.com.cn/upload/2016/0105/1443xhvddf.jpg,4,R732-34 书柜,R732-34 书柜,R732-34,现代简约,三聚氰胺板,,860X300X2160,,http://www.redapple.com.cn/upload/2016/0113/17144r2628.jpg,http://www.redapple.com.cn/upload/2016/0113/17146xz0tj.jpg,3,http://www.redapple.com.cn/upload/2016/0113/171580xvj4.jpg | http://www.redapple.com.cn/upload/2016/0113/1715thl40t.jpg | http://www.redapple.com.cn/upload/2016/0113/17152n8026.jpg,3,http://www.redapple.com.cn/upload/2016/0113/171580xvj4.jpg | http://www.redapple.com.cn/upload/2016/0113/1715thl40t.jpg | http://www.redapple.com.cn/upload/2016/0113/17152n8026.jpg,data/images/redapple/956/display_01.jpg | data/images/redapple/956/display_02.jpg | data/images/redapple/956/display_03.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p2/hutaoxilie/20160113/956.aspx
2026-04-08,红苹果,943,书房,http://www.redapple.com.cn/product/p2/index.aspx,黑橡系列—“经典时尚”,简洁与经典的巧妙搭配，融合精湛工艺，简约、低调不张扬，符合现代人追求时尚，崇尚简单的品味与潮流。,http://www.redapple.com.cn/product/p2/heixiangxilie/index.aspx,http://www.redapple.com.cn/upload/2016/0105/144240246t.jpg,7,R406 书房椅,R406 书房椅,R406,现代简约,实木,,560X600X800,不锈钢、实木指接结构脚；多种布色可选,http://www.redapple.com.cn/upload/2016/0113/1648v6dpt8.jpg,http://www.redapple.com.cn/upload/2016/0113/16480rrftd.jpg,9,http://www.redapple.com.cn/upload/2016/0113/1648tb8282.jpg | http://www.redapple.com.cn/upload/2016/0113/1648820hdd.jpg | http://www.redapple.com.cn/upload/2016/0113/1648zxh44t.jpg | http://www.redapple.com.cn/upload/2016/0113/16484bxfn4.jpg | http://www.redapple.com.cn/upload/2016/0113/16486ld2v6.jpg | http://www.redapple.com.cn/upload/2016/0113/16488jntn0.jpg | http://www.redapple.com.cn/upload/2016/0113/16480jjd0t.jpg | http://www.redapple.com.cn/upload/2016/0113/16482h4dv0.jpg | http://www.redapple.com.cn/upload/2016/0113/1648d20n2j.jpg,9,http://www.redapple.com.cn/upload/2016/0113/1648tb8282.jpg | http://www.redapple.com.cn/upload/2016/0113/1648820hdd.jpg | http://www.redapple.com.cn/upload/2016/0113/1648zxh44t.jpg | http://www.redapple.com.cn/upload/2016/0113/16484bxfn4.jpg | http://www.redapple.com.cn/upload/2016/0113/16486ld2v6.jpg | http://www.redapple.com.cn/upload/2016/0113/16488jntn0.jpg | http://www.redapple.com.cn/upload/2016/0113/16480jjd0t.jpg | http://www.redapple.com.cn/upload/2016/0113/16482h4dv0.jpg | http://www.redapple.com.cn/upload/2016/0113/1648d20n2j.jpg,data/images/redapple/943/display_01.jpg | data/images/redapple/943/display_02.jpg | data/images/redapple/943/display_03.jpg | data/images/redapple/943/display_04.jpg | data/images/redapple/943/display_05.jpg | data/images/redapple/943/display_06.jpg | data/images/redapple/943/display_07.jpg | data/images/redapple/943/display_08.jpg | data/images/redapple/943/display_09.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p2/heixiangxilie/20160113/943.aspx
2026-04-08,红苹果,944,书房,http://www.redapple.com.cn/product/p2/index.aspx,黑橡系列—“经典时尚”,简洁与经典的巧妙搭配，融合精湛工艺，简约、低调不张扬，符合现代人追求时尚，崇尚简单的品味与潮流。,http://www.redapple.com.cn/product/p2/heixiangxilie/index.aspx,http://www.redapple.com.cn/upload/2016/0105/144240246t.jpg,7,R408 书房椅,R408 书房椅,R408,现代简约,真皮,,550X570X800,铝合金/羊皮/网靠背/网扶手,http://www.redapple.com.cn/upload/2016/0113/1649ljl88p.jpg,http://www.redapple.com.cn/upload/2016/0113/16496dfjnd.jpg,7,http://www.redapple.com.cn/upload/2016/0113/1649d2204p.jpg | http://www.redapple.com.cn/upload/2016/0113/1649rhnnxf.jpg | http://www.redapple.com.cn/upload/2016/0113/16498b8j2b.jpg | http://www.redapple.com.cn/upload/2016/0113/1649vv0fvx.jpg | http://www.redapple.com.cn/upload/2016/0113/16498644p4.jpg | http://www.redapple.com.cn/upload/2016/0113/164900x88z.jpg | http://www.redapple.com.cn/upload/2016/0113/1649zd4p6v.jpg,7,http://www.redapple.com.cn/upload/2016/0113/1649d2204p.jpg | http://www.redapple.com.cn/upload/2016/0113/1649rhnnxf.jpg | http://www.redapple.com.cn/upload/2016/0113/16498b8j2b.jpg | http://www.redapple.com.cn/upload/2016/0113/1649vv0fvx.jpg | http://www.redapple.com.cn/upload/2016/0113/16498644p4.jpg | http://www.redapple.com.cn/upload/2016/0113/164900x88z.jpg | http://www.redapple.com.cn/upload/2016/0113/1649zd4p6v.jpg,data/images/redapple/944/display_01.jpg | data/images/redapple/944/display_02.jpg | data/images/redapple/944/display_03.jpg | data/images/redapple/944/display_04.jpg | data/images/redapple/944/display_05.jpg | data/images/redapple/944/display_06.jpg | data/images/redapple/944/display_07.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p2/heixiangxilie/20160113/944.aspx
2026-04-08,红苹果,945,书房,http://www.redapple.com.cn/product/p2/index.aspx,黑橡系列—“经典时尚”,简洁与经典的巧妙搭配，融合精湛工艺，简约、低调不张扬，符合现代人追求时尚，崇尚简单的品味与潮流。,http://www.redapple.com.cn/product/p2/heixiangxilie/index.aspx,http://www.redapple.com.cn/upload/2016/0105/144240246t.jpg,7,R730-09 书台,R730-09 书台,R730-09,现代简约,三聚氰胺板,,900X600X760,键盘和柜桶安装不分左右,http://www.redapple.com.cn/upload/2016/0113/1650r860r0.jpg,http://www.redapple.com.cn/upload/2016/0113/1650426fh4.jpg,5,http://www.redapple.com.cn/upload/2016/0113/1650p20bhr.jpg | http://www.redapple.com.cn/upload/2016/0113/1650h0j862.jpg | http://www.redapple.com.cn/upload/2016/0113/16504dxx28.jpg | http://www.redapple.com.cn/upload/2016/0113/1650zx8nn4.jpg | http://www.redapple.com.cn/upload/2016/0113/165080624d.jpg,5,http://www.redapple.com.cn/upload/2016/0113/1650p20bhr.jpg | http://www.redapple.com.cn/upload/2016/0113/1650h0j862.jpg | http://www.redapple.com.cn/upload/2016/0113/16504dxx28.jpg | http://www.redapple.com.cn/upload/2016/0113/1650zx8nn4.jpg | http://www.redapple.com.cn/upload/2016/0113/165080624d.jpg,data/images/redapple/945/display_01.jpg | data/images/redapple/945/display_02.jpg | data/images/redapple/945/display_03.jpg | data/images/redapple/945/display_04.jpg | data/images/redapple/945/display_05.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p2/heixiangxilie/20160113/945.aspx
2026-04-08,红苹果,946,书房,http://www.redapple.com.cn/product/p2/index.aspx,黑橡系列—“经典时尚”,简洁与经典的巧妙搭配，融合精湛工艺，简约、低调不张扬，符合现代人追求时尚，崇尚简单的品味与潮流。,http://www.redapple.com.cn/product/p2/heixiangxilie/index.aspx,http://www.redapple.com.cn/upload/2016/0105/144240246t.jpg,7,R730-36L 书架连台,R730-36L 书架连台,R730-36L,现代简约,三聚氰胺板,,800X1210X2160,,http://www.redapple.com.cn/upload/2016/0113/1651jbhfx8.jpg,http://www.redapple.com.cn/upload/2016/0113/16512z6z26.jpg,4,http://www.redapple.com.cn/upload/2016/0113/165140xf04.jpg | http://www.redapple.com.cn/upload/2016/0113/16516r2tth.jpg | http://www.redapple.com.cn/upload/2016/0113/1651prd8fx.jpg | http://www.redapple.com.cn/upload/2016/0113/16510h88j6.jpg,4,http://www.redapple.com.cn/upload/2016/0113/165140xf04.jpg | http://www.redapple.com.cn/upload/2016/0113/16516r2tth.jpg | http://www.redapple.com.cn/upload/2016/0113/1651prd8fx.jpg | http://www.redapple.com.cn/upload/2016/0113/16510h88j6.jpg,data/images/redapple/946/display_01.jpg | data/images/redapple/946/display_02.jpg | data/images/redapple/946/display_03.jpg | data/images/redapple/946/display_04.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p2/heixiangxilie/20160113/946.aspx
2026-04-08,红苹果,947,书房,http://www.redapple.com.cn/product/p2/index.aspx,黑橡系列—“经典时尚”,简洁与经典的巧妙搭配，融合精湛工艺，简约、低调不张扬，符合现代人追求时尚，崇尚简单的品味与潮流。,http://www.redapple.com.cn/product/p2/heixiangxilie/index.aspx,http://www.redapple.com.cn/upload/2016/0105/144240246t.jpg,7,R730-48C L形书台,R730-48C L形书台,R730-48C,现代简约,三聚氰胺板,,1200X1120X760,副台柜桶配锁，安装不分左右,http://www.redapple.com.cn/upload/2016/0113/165288v8v6.jpg,http://www.redapple.com.cn/upload/2016/0113/165380zhr0.jpg,5,http://www.redapple.com.cn/upload/2016/0113/1653l28f8b.jpg | http://www.redapple.com.cn/upload/2016/0113/16534h24l2.jpg | http://www.redapple.com.cn/upload/2016/0113/16536b6xlj.jpg | http://www.redapple.com.cn/upload/2016/0113/16536br6x6.jpg | http://www.redapple.com.cn/upload/2016/0113/16532vp20l.jpg,5,http://www.redapple.com.cn/upload/2016/0113/1653l28f8b.jpg | http://www.redapple.com.cn/upload/2016/0113/16534h24l2.jpg | http://www.redapple.com.cn/upload/2016/0113/16536b6xlj.jpg | http://www.redapple.com.cn/upload/2016/0113/16536br6x6.jpg | http://www.redapple.com.cn/upload/2016/0113/16532vp20l.jpg,data/images/redapple/947/display_01.jpg | data/images/redapple/947/display_02.jpg | data/images/redapple/947/display_03.jpg | data/images/redapple/947/display_04.jpg | data/images/redapple/947/display_05.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p2/heixiangxilie/20160113/947.aspx
2026-04-08,红苹果,948,书房,http://www.redapple.com.cn/product/p2/index.aspx,黑橡系列—“经典时尚”,简洁与经典的巧妙搭配，融合精湛工艺，简约、低调不张扬，符合现代人追求时尚，崇尚简单的品味与潮流。,http://www.redapple.com.cn/product/p2/heixiangxilie/index.aspx,http://www.redapple.com.cn/upload/2016/0105/144240246t.jpg,7,R730-48L 书台+ R730S-1.2 书架,R730-48L 书台+ R730S-1.2 书架,R730-48L+R730S-1.2,现代简约,三聚氰胺板,,"1200X1200X760,1200X290X1400",,http://www.redapple.com.cn/upload/2016/0113/16544x2f6x.jpg,http://www.redapple.com.cn/upload/2016/0113/1654bn6v2h.jpg,7,http://www.redapple.com.cn/upload/2016/0113/16544dn6p0.jpg | http://www.redapple.com.cn/upload/2016/0113/165404nfxx.jpg | http://www.redapple.com.cn/upload/2016/0113/16540rj0n2.jpg | http://www.redapple.com.cn/upload/2016/0113/1654lz8b02.jpg | http://www.redapple.com.cn/upload/2016/0113/1654dxxbzp.jpg | http://www.redapple.com.cn/upload/2016/0113/16544ht882.jpg | http://www.redapple.com.cn/upload/2016/0113/16546x0nz0.jpg,7,http://www.redapple.com.cn/upload/2016/0113/16544dn6p0.jpg | http://www.redapple.com.cn/upload/2016/0113/165404nfxx.jpg | http://www.redapple.com.cn/upload/2016/0113/16540rj0n2.jpg | http://www.redapple.com.cn/upload/2016/0113/1654lz8b02.jpg | http://www.redapple.com.cn/upload/2016/0113/1654dxxbzp.jpg | http://www.redapple.com.cn/upload/2016/0113/16544ht882.jpg | http://www.redapple.com.cn/upload/2016/0113/16546x0nz0.jpg,data/images/redapple/948/display_01.jpg | data/images/redapple/948/display_02.jpg | data/images/redapple/948/display_03.jpg | data/images/redapple/948/display_04.jpg | data/images/redapple/948/display_05.jpg | data/images/redapple/948/display_06.jpg | data/images/redapple/948/display_07.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p2/heixiangxilie/20160113/948.aspx
2026-04-08,红苹果,949,书房,http://www.redapple.com.cn/product/p2/index.aspx,黑橡系列—“经典时尚”,简洁与经典的巧妙搭配，融合精湛工艺，简约、低调不张扬，符合现代人追求时尚，崇尚简单的品味与潮流。,http://www.redapple.com.cn/product/p2/heixiangxilie/index.aspx,http://www.redapple.com.cn/upload/2016/0105/144240246t.jpg,7,R732LW 转角书柜,R732LW 转角书柜,R732LW,现代简约,三聚氰胺板,,1400X1000X2160,转角书柜（单门+转角+双门）,http://www.redapple.com.cn/upload/2016/0113/16558ln6h0.jpg,http://www.redapple.com.cn/upload/2016/0113/1655pnf4v0.jpg,3,http://www.redapple.com.cn/upload/2016/0113/1655pxh6p8.jpg | http://www.redapple.com.cn/upload/2016/0113/16554dj2b8.jpg | http://www.redapple.com.cn/upload/2016/0113/1655lnfh2l.jpg,3,http://www.redapple.com.cn/upload/2016/0113/1655pxh6p8.jpg | http://www.redapple.com.cn/upload/2016/0113/16554dj2b8.jpg | http://www.redapple.com.cn/upload/2016/0113/1655lnfh2l.jpg,data/images/redapple/949/display_01.jpg | data/images/redapple/949/display_02.jpg | data/images/redapple/949/display_03.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p2/heixiangxilie/20160113/949.aspx
2026-04-08,红苹果,1059,卧室,http://www.redapple.com.cn/product/p1/index.aspx,BM系列,红苹果旗下高端品牌BM经过三年精心策划、筹备，2012年正式上市。BM品牌秉持简欧风格，产品主要涵盖床垫、软床、床品三大系列，成品大量使用实木材料，富有设计感、品质感，专为追求高品质生活用户精心打造。,http://www.redapple.com.cn/product/p1/bmxilie/index.aspx,http://www.redapple.com.cn/upload/2016/0105/1457z6b464.jpg,7,伊安IAN,伊安IAN,"BM8303,BM6903-1,BM6901",现代简约,实木,,"1800X2000,380X390X220,500X420X580",靠背多处设计可以随手插放杂志，增添使用的趣味性。床身独特的加宽设计，床垫可随意置左置右。独特非对称床头柜设计，灵活贴心，可直接放置于床身，当功能几使用。,http://www.redapple.com.cn/upload/2016/0121/09328xzr26.jpg,http://www.redapple.com.cn/upload/2016/0121/0932lvphj0.jpg,8,http://www.redapple.com.cn/upload/2016/0121/0920p6l2d2.jpg | http://www.redapple.com.cn/upload/2016/0121/09202p0608.jpg | http://www.redapple.com.cn/upload/2016/0121/09206t0bnp.jpg | http://www.redapple.com.cn/upload/2016/0121/092022v866.jpg | http://www.redapple.com.cn/upload/2016/0121/0920z4l40x.jpg | http://www.redapple.com.cn/upload/2016/0121/0920x0hrhh.jpg | http://www.redapple.com.cn/upload/2016/0121/092004lh84.jpg | http://www.redapple.com.cn/upload/2016/0121/09208648tj.jpg,8,http://www.redapple.com.cn/upload/2016/0121/0920p6l2d2.jpg | http://www.redapple.com.cn/upload/2016/0121/09202p0608.jpg | http://www.redapple.com.cn/upload/2016/0121/09206t0bnp.jpg | http://www.redapple.com.cn/upload/2016/0121/092022v866.jpg | http://www.redapple.com.cn/upload/2016/0121/0920z4l40x.jpg | http://www.redapple.com.cn/upload/2016/0121/0920x0hrhh.jpg | http://www.redapple.com.cn/upload/2016/0121/092004lh84.jpg | http://www.redapple.com.cn/upload/2016/0121/09208648tj.jpg,data/images/redapple/1059/display_01.jpg | data/images/redapple/1059/display_02.jpg | data/images/redapple/1059/display_03.jpg | data/images/redapple/1059/display_04.jpg | data/images/redapple/1059/display_05.jpg | data/images/redapple/1059/display_06.jpg | data/images/redapple/1059/display_07.jpg | data/images/redapple/1059/display_08.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p1/bmxilie/20160121/1059.aspx
2026-04-08,红苹果,1053,卧室,http://www.redapple.com.cn/product/p1/index.aspx,BM系列,红苹果旗下高端品牌BM经过三年精心策划、筹备，2012年正式上市。BM品牌秉持简欧风格，产品主要涵盖床垫、软床、床品三大系列，成品大量使用实木材料，富有设计感、品质感，专为追求高品质生活用户精心打造。,http://www.redapple.com.cn/product/p1/bmxilie/index.aspx,http://www.redapple.com.cn/upload/2016/0105/1457z6b464.jpg,7,安妮ANETTE,安妮ANETTE,"BM8301,BM6902",现代简约,实木,,"1800X2000,560X410X480",软靠的后仰的弧度，贴合颈部线条，怡然舒适。实木框床身，扎实坚固，干爽不受潮。,http://www.redapple.com.cn/upload/2016/0121/084700n06d.jpg,http://www.redapple.com.cn/upload/2016/0121/08478p0fr2.jpg,5,http://www.redapple.com.cn/upload/2016/0121/08488d080l.jpg | http://www.redapple.com.cn/upload/2016/0121/08480d2xn8.jpg | http://www.redapple.com.cn/upload/2016/0121/0848h2d406.jpg | http://www.redapple.com.cn/upload/2016/0121/08480r84b8.jpg | http://www.redapple.com.cn/upload/2016/0121/0848bh6bh8.jpg,5,http://www.redapple.com.cn/upload/2016/0121/08488d080l.jpg | http://www.redapple.com.cn/upload/2016/0121/08480d2xn8.jpg | http://www.redapple.com.cn/upload/2016/0121/0848h2d406.jpg | http://www.redapple.com.cn/upload/2016/0121/08480r84b8.jpg | http://www.redapple.com.cn/upload/2016/0121/0848bh6bh8.jpg,data/images/redapple/1053/display_01.jpg | data/images/redapple/1053/display_02.jpg | data/images/redapple/1053/display_03.jpg | data/images/redapple/1053/display_04.jpg | data/images/redapple/1053/display_05.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p1/bmxilie/20160121/1053.aspx
2026-04-08,红苹果,1054,卧室,http://www.redapple.com.cn/product/p1/index.aspx,BM系列,红苹果旗下高端品牌BM经过三年精心策划、筹备，2012年正式上市。BM品牌秉持简欧风格，产品主要涵盖床垫、软床、床品三大系列，成品大量使用实木材料，富有设计感、品质感，专为追求高品质生活用户精心打造。,http://www.redapple.com.cn/product/p1/bmxilie/index.aspx,http://www.redapple.com.cn/upload/2016/0105/1457z6b464.jpg,7,班尼BENNY,班尼BENNY,"BM8302,BM6301,BM111",现代简约,布艺,,"1800X2000,610X430X430,850X900X960,600X450X400",高床屏设计充分考虑到阅读与看电视的功能性，有效保护颈部、腰部。超大的箱体储物空间、储存方便。,http://www.redapple.com.cn/upload/2016/0121/0900f2dxvr.jpg,http://www.redapple.com.cn/upload/2016/0121/09000l8t0n.jpg,7,http://www.redapple.com.cn/upload/2016/0121/0901p0082n.jpg | http://www.redapple.com.cn/upload/2016/0121/0901f28624.jpg | http://www.redapple.com.cn/upload/2016/0121/0901xjb6n4.jpg | http://www.redapple.com.cn/upload/2016/0121/0901v6r02t.jpg | http://www.redapple.com.cn/upload/2016/0121/0901nv2pj6.jpg | http://www.redapple.com.cn/upload/2016/0121/0901h6204l.jpg | http://www.redapple.com.cn/upload/2016/0121/0901rpx48t.jpg,7,http://www.redapple.com.cn/upload/2016/0121/0901p0082n.jpg | http://www.redapple.com.cn/upload/2016/0121/0901f28624.jpg | http://www.redapple.com.cn/upload/2016/0121/0901xjb6n4.jpg | http://www.redapple.com.cn/upload/2016/0121/0901v6r02t.jpg | http://www.redapple.com.cn/upload/2016/0121/0901nv2pj6.jpg | http://www.redapple.com.cn/upload/2016/0121/0901h6204l.jpg | http://www.redapple.com.cn/upload/2016/0121/0901rpx48t.jpg,data/images/redapple/1054/display_01.jpg | data/images/redapple/1054/display_02.jpg | data/images/redapple/1054/display_03.jpg | data/images/redapple/1054/display_04.jpg | data/images/redapple/1054/display_05.jpg | data/images/redapple/1054/display_06.jpg | data/images/redapple/1054/display_07.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p1/bmxilie/20160121/1054.aspx
2026-04-08,红苹果,1056,卧室,http://www.redapple.com.cn/product/p1/index.aspx,BM系列,红苹果旗下高端品牌BM经过三年精心策划、筹备，2012年正式上市。BM品牌秉持简欧风格，产品主要涵盖床垫、软床、床品三大系列，成品大量使用实木材料，富有设计感、品质感，专为追求高品质生活用户精心打造。,http://www.redapple.com.cn/product/p1/bmxilie/index.aspx,http://www.redapple.com.cn/upload/2016/0105/1457z6b464.jpg,7,琳娜LEONARD,琳娜LEONARD,"BM8602,BM6601",现代简约,实木/真皮,,"1800X2000,470X400X490",扎实的实木高脚床身，便于清洁打扫，保护床身。,http://www.redapple.com.cn/upload/2016/0121/09342fxbv6.jpg,http://www.redapple.com.cn/upload/2016/0121/09070044np.jpg,6,http://www.redapple.com.cn/upload/2016/0121/0908txpf82.jpg | http://www.redapple.com.cn/upload/2016/0121/0908n0f4l2.jpg | http://www.redapple.com.cn/upload/2016/0121/0908ltj0p6.jpg | http://www.redapple.com.cn/upload/2016/0121/0908z02n2d.jpg | http://www.redapple.com.cn/upload/2016/0121/0908p20tl6.jpg | http://www.redapple.com.cn/upload/2016/0121/0908r82604.jpg,6,http://www.redapple.com.cn/upload/2016/0121/0908txpf82.jpg | http://www.redapple.com.cn/upload/2016/0121/0908n0f4l2.jpg | http://www.redapple.com.cn/upload/2016/0121/0908ltj0p6.jpg | http://www.redapple.com.cn/upload/2016/0121/0908z02n2d.jpg | http://www.redapple.com.cn/upload/2016/0121/0908p20tl6.jpg | http://www.redapple.com.cn/upload/2016/0121/0908r82604.jpg,data/images/redapple/1056/display_01.jpg | data/images/redapple/1056/display_02.jpg | data/images/redapple/1056/display_03.jpg | data/images/redapple/1056/display_04.jpg | data/images/redapple/1056/display_05.jpg | data/images/redapple/1056/display_06.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p1/bmxilie/20160121/1056.aspx
2026-04-08,红苹果,1057,卧室,http://www.redapple.com.cn/product/p1/index.aspx,BM系列,红苹果旗下高端品牌BM经过三年精心策划、筹备，2012年正式上市。BM品牌秉持简欧风格，产品主要涵盖床垫、软床、床品三大系列，成品大量使用实木材料，富有设计感、品质感，专为追求高品质生活用户精心打造。,http://www.redapple.com.cn/product/p1/bmxilie/index.aspx,http://www.redapple.com.cn/upload/2016/0105/1457z6b464.jpg,7,艾顿AIDAN,艾顿AIDAN,"BM8902,BM6903-2",现代简约,实木,,"1800X2000,500X390X400",实木框底座，有效地保护床体， 扎实坚固，干爽不受潮。软靠可直接拆卸清洗，方便贴心。箱体空间可储物，床箱底部隔层又能有效阻隔地板灰尘，不会吸附于床垫。内缩的底座圆角设计，防止磕碰，同时便于清洁。搭配的床头柜，全实木框设计，抽屉与床身同样的布面，优雅温馨。,http://www.redapple.com.cn/upload/2016/0121/0911n88424.jpg,http://www.redapple.com.cn/upload/2016/0121/0911zhb882.jpg,7,http://www.redapple.com.cn/upload/2016/0121/09120b00h2.jpg | http://www.redapple.com.cn/upload/2016/0121/0912fd882h.jpg | http://www.redapple.com.cn/upload/2016/0121/091220xr0b.jpg | http://www.redapple.com.cn/upload/2016/0121/0912d66886.jpg | http://www.redapple.com.cn/upload/2016/0121/091284h48x.jpg | http://www.redapple.com.cn/upload/2016/0121/09120bbdtz.jpg | http://www.redapple.com.cn/upload/2016/0121/091240hdr2.jpg,7,http://www.redapple.com.cn/upload/2016/0121/09120b00h2.jpg | http://www.redapple.com.cn/upload/2016/0121/0912fd882h.jpg | http://www.redapple.com.cn/upload/2016/0121/091220xr0b.jpg | http://www.redapple.com.cn/upload/2016/0121/0912d66886.jpg | http://www.redapple.com.cn/upload/2016/0121/091284h48x.jpg | http://www.redapple.com.cn/upload/2016/0121/09120bbdtz.jpg | http://www.redapple.com.cn/upload/2016/0121/091240hdr2.jpg,data/images/redapple/1057/display_01.jpg | data/images/redapple/1057/display_02.jpg | data/images/redapple/1057/display_03.jpg | data/images/redapple/1057/display_04.jpg | data/images/redapple/1057/display_05.jpg | data/images/redapple/1057/display_06.jpg | data/images/redapple/1057/display_07.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p1/bmxilie/20160121/1057.aspx
2026-04-08,红苹果,1058,卧室,http://www.redapple.com.cn/product/p1/index.aspx,BM系列,红苹果旗下高端品牌BM经过三年精心策划、筹备，2012年正式上市。BM品牌秉持简欧风格，产品主要涵盖床垫、软床、床品三大系列，成品大量使用实木材料，富有设计感、品质感，专为追求高品质生活用户精心打造。,http://www.redapple.com.cn/product/p1/bmxilie/index.aspx,http://www.redapple.com.cn/upload/2016/0105/1457z6b464.jpg,7,苏菲SOPHIE,苏菲SOPHIE,"BM8903,BM6904",现代简约,实木,,"1800X2000,470X420X430",精致床屏，纤巧秀气，不经意间遇见小而美，充满现代文艺气息。床屏的实木设计通透美观，优雅的高脚床身，蓬松的靠包，舒适慵懒。结构特别的床头柜，搭配简约的床屏，时尚独特。,http://www.redapple.com.cn/upload/2016/0121/091508bnr8.jpg,http://www.redapple.com.cn/upload/2016/0121/0913r66bnj.jpg,6,http://www.redapple.com.cn/upload/2016/0121/09136jf00r.jpg | http://www.redapple.com.cn/upload/2016/0121/09130n8th4.jpg | http://www.redapple.com.cn/upload/2016/0121/091302lz6r.jpg | http://www.redapple.com.cn/upload/2016/0121/0913482800.jpg | http://www.redapple.com.cn/upload/2016/0121/0913d8x2pv.jpg | http://www.redapple.com.cn/upload/2016/0121/09136x8664.jpg,6,http://www.redapple.com.cn/upload/2016/0121/09136jf00r.jpg | http://www.redapple.com.cn/upload/2016/0121/09130n8th4.jpg | http://www.redapple.com.cn/upload/2016/0121/091302lz6r.jpg | http://www.redapple.com.cn/upload/2016/0121/0913482800.jpg | http://www.redapple.com.cn/upload/2016/0121/0913d8x2pv.jpg | http://www.redapple.com.cn/upload/2016/0121/09136x8664.jpg,data/images/redapple/1058/display_01.jpg | data/images/redapple/1058/display_02.jpg | data/images/redapple/1058/display_03.jpg | data/images/redapple/1058/display_04.jpg | data/images/redapple/1058/display_05.jpg | data/images/redapple/1058/display_06.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p1/bmxilie/20160121/1058.aspx
